Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
5507,39043,12/22/2010,Not Specified,14,50.8,0.09,Regular Air,16.79,3.69,0.5,Luke Schmidt,Saskachewan,Prarie,Home Office,Office Supplies,Labels,Avery 501,Small Box,0.38,12/23/2010
5508,39043,12/22/2010,Not Specified,37,750.89,0.07,Express Air,-1176.28,20.34,35,Luke Schmidt,Saskachewan,Prarie,Home Office,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,Large Box,0.84,12/23/2010
6733,47942,2/27/2010,Medium,30,17034.92,0.09,Regular Air,5916.34,599.99,24.49,Harold Dahlen,Saskachewan,Prarie,Corporate,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,3/1/2010
6734,47942,2/27/2010,Medium,3,22.6,0.04,Express Air,-4.63,5.88,3.04,Harold Dahlen,Saskachewan,Prarie,Corporate,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Wrap Bag,0.36,3/1/2010
6735,47942,2/27/2010,Medium,9,918.7395,0.06,Express Air,-303.56,125.99,7.69,Harold Dahlen,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Timeport L7089,Small Box,0.58,2/28/2010
6895,49155,9/18/2010,Low,22,3760.3065,0.05,Regular Air,593.18,195.99,8.99,Meg Tillman,Saskachewan,Prarie,Small Business,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,9/23/2010
7208,51426,12/1/2010,Medium,41,357.01,0.01,Regular Air,64.50,8.33,1.99,Saphhira Shifley,Saskachewan,Prarie,Consumer,Technology,Computer Peripherals,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Small Pack,0.52,12/2/2010
7704,55234,7/28/2010,Low,12,600.86,0.09,Regular Air,-82.67,53.98,5.5,Tiffany House,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Small Box,0.62,8/1/2010
7705,55234,7/28/2010,Low,5,17.06,0.03,Regular Air,-7.54,2.98,2.03,Tiffany House,Saskachewan,Prarie,Corporate,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag,0.57,7/30/2010
7847,56103,12/26/2010,High,24,2332.5955,0.07,Regular Air,366.86,115.99,5.92,Saphhira Shifley,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,8890,Small Box,0.58,12/28/2010
326,2241,5/10/2010,Critical,38,967.78,0.04,Regular Air,369.33,24.95,2.99,Sarah Brown,Saskachewan,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders,Small Box,0.39,5/12/2010
676,4737,3/10/2010,Not Specified,49,314.21,0,Regular Air,49.77,5.88,3.04,Roy Collins,Saskachewan,Prarie,Corporate,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Wrap Bag,0.36,3/11/2010
871,6272,2/27/2010,High,33,497.4,0.05,Regular Air,37.90,14.98,8.99,Randy Ferguson,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",Small Pack,0.39,3/1/2010
872,6272,2/27/2010,High,48,4965.384,0,Delivery Truck,-175.46,124.49,51.94,Randy Ferguson,Saskachewan,Prarie,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,3/1/2010
873,6272,2/27/2010,High,8,358.4195,0.09,Express Air,-275.06,55.99,2.5,Randy Ferguson,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Accessory28,Small Pack,0.83,3/1/2010
874,6272,2/27/2010,High,31,3232.68,0.03,Regular Air,875.45,105.98,13.99,Randy Ferguson,Saskachewan,Prarie,Corporate,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,0.65,3/1/2010
1670,12067,2/4/2010,Critical,45,271.06,0,Regular Air,-76.60,5.74,5.01,Toby Swindell,Saskachewan,Prarie,Small Business,Office Supplies,Binders and Binder Accessories,Binder Posts,Small Box,0.39,2/4/2010
1671,12067,2/4/2010,Critical,6,58.84,0.05,Regular Air,4.29,9.48,3.72,Toby Swindell,Saskachewan,Prarie,Small Business,Furniture,Office Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Small Pack,0.4,2/5/2010
1672,12067,2/4/2010,Critical,12,1211.72,0.04,Regular Air,587.84,99.23,8.99,Toby Swindell,Saskachewan,Prarie,Small Business,Furniture,Office Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Small Pack,0.35,2/5/2010
1673,12067,2/4/2010,Critical,9,75.26,0.01,Regular Air,-17.24,7.64,5.83,Toby Swindell,Saskachewan,Prarie,Small Business,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,0.36,2/5/2010
1674,12067,2/4/2010,Critical,7,407.116,0.08,Regular Air,-289.81,65.99,19.99,Toby Swindell,Saskachewan,Prarie,Small Business,Technology,Telephones and Communication,iDEN i95,Small Box,0.59,2/5/2010
1998,14245,2/11/2010,Critical,17,454.09,0.1,Regular Air,29.70,28.15,6.17,Brian Dahlen,Saskachewan,Prarie,Small Business,Office Supplies,Pens & Art Supplies,"Boston Model 1800 Electric Pencil Sharpener, Gray",Small Pack,0.55,2/12/2010
2580,18597,9/26/2010,Medium,37,101.2,0.1,Regular Air,38.58,2.88,0.5,Andy Gerbode,Saskachewan,Prarie,Consumer,Office Supplies,Labels,Avery 504,Small Box,0.36,9/27/2010
2605,18822,12/21/2010,Low,34,1950.036,0.03,Regular Air,361.89,65.99,8.99,Cynthia Arntzen,Saskachewan,Prarie,Small Business,Technology,Telephones and Communication,Talkabout T8367,Small Box,0.56,12/30/2010
2848,20517,9/15/2010,Low,39,116.63,0.03,Regular Air,6.81,2.94,0.96,Trudy Brown,Saskachewan,Prarie,Small Business,Office Supplies,Pens & Art Supplies,Newell 343,Wrap Bag,0.58,9/17/2010
3298,23559,7/18/2010,Low,14,425.67,0.03,Express Air,166.57,28.53,1.49,Cynthia Arntzen,Saskachewan,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,7/25/2010
3299,23559,7/18/2010,Low,9,173.44,0.02,Regular Air,-34.63,17.98,8.51,Cynthia Arntzen,Saskachewan,Prarie,Home Office,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,7/23/2010
3409,24352,5/10/2010,Critical,32,103.48,0.03,Regular Air,20.53,3.14,1.14,Toby Swindell,Saskachewan,Prarie,Small Business,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",Wrap Bag,0.4,5/10/2010
3508,24993,3/11/2010,High,36,1561.2205,0.09,Regular Air,-226.82,55.99,2.5,Beth Fritzler,Saskachewan,Prarie,Small Business,Technology,Telephones and Communication,Accessory28,Small Pack,0.83,3/13/2010
5692,40257,8/21/2010,Not Specified,24,3201.16,0.06,Regular Air,405.50,140.81,24.49,Brosina Hoffman,Saskachewan,Prarie,Consumer,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box,0.57,8/22/2010
5700,40321,6/23/2010,High,23,1484.49,0.09,Regular Air,230.50,67.28,19.99,Andy Gerbode,Saskachewan,Prarie,Consumer,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts,Small Box,0.4,6/25/2010
5701,40321,6/23/2010,High,18,740.49,0.1,Regular Air,88.90,42.76,6.22,Andy Gerbode,Saskachewan,Prarie,Consumer,Office Supplies,Storage & Organization,"SAFCO Mobile Desk Side File, Wire Frame",Small Box,,6/24/2010
6054,42912,5/4/2010,Not Specified,4,52.59,0.05,Regular Air,-30.39,11.35,8.6,Craig Molinari,Saskachewan,Prarie,Small Business,Office Supplies,Storage & Organization,"SimpliFileª Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Small Box,0.57,5/6/2010
6397,45412,4/22/2010,Medium,20,586.619,0.06,Regular Air,83.07,35.99,1.1,Arianne Irving,Saskachewan,Prarie,Corporate,Technology,Telephones and Communication,Accessory35,Small Box,0.55,4/23/2010
7615,54497,1/19/2010,Not Specified,1,155.51,0.07,Regular Air,-87.34,142.86,19.99,Philip Fox,Saskachewan,Prarie,Home Office,Office Supplies,Storage & Organization,Letter Size Cart,Small Box,0.56,1/22/2010
7779,55654,9/19/2010,High,2,17.3,0.04,Regular Air,-7.49,6.98,2.83,Toby Carlisle,Saskachewan,Prarie,Home Office,Furniture,Office Furnishings,G.E. Halogen Desk Lamp Bulbs,Small Pack,0.37,9/21/2010
8118,57984,10/2/2010,High,6,192.99,0.07,Express Air,-123.37,30.97,4,Toby Carlisle,Saskachewan,Prarie,Home Office,Technology,Computer Peripherals,Microsoft Multimedia Keyboard,Small Box,0.74,10/3/2010
8119,57984,10/2/2010,High,20,11829.4,0.07,Regular Air,3899.72,599.99,24.49,Toby Carlisle,Saskachewan,Prarie,Home Office,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,10/4/2010
168,1058,4/25/2010,Medium,3,469.438,0.07,Regular Air,-888.16,195.99,8.99,Jim Epp,New Brunswick,Atlantic,Small Business,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,4/26/2010
292,2048,11/14/2010,Critical,12,3752.61,0.01,Delivery Truck,637.93,294.62,42.52,Deanra Eno,New Brunswick,Atlantic,Corporate,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,Jumbo Drum,0.57,11/15/2010
293,2048,11/14/2010,Critical,9,548.36,0.1,Express Air,78.63,60.97,4.5,Deanra Eno,New Brunswick,Atlantic,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,Small Box,0.56,11/15/2010
678,4739,2/20/2010,Low,16,48.57,0.04,Regular Air,4.21,2.94,0.7,Lynn Smith,New Brunswick,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Newell 338,Wrap Bag,0.58,2/24/2010
876,6279,1/29/2010,Critical,49,3283.74,0.01,Regular Air,723.33,67.28,19.99,Katrina Willman,New Brunswick,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,Catalog Binders with Expanding Posts,Small Box,0.4,1/31/2010
1474,10630,2/4/2010,Medium,44,2773.84,0,Delivery Truck,-513.76,58.14,36.61,Pauline Johnson,New Brunswick,Atlantic,Corporate,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,2/6/2010
1475,10657,9/25/2010,Medium,44,289.94,0.07,Regular Air,-102.19,6.48,6.22,James Galang,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,Xerox 1894,Small Box,0.37,9/27/2010
1476,10657,9/25/2010,Medium,8,1848.52,0.05,Delivery Truck,-493.60,218.75,69.64,James Galang,New Brunswick,Atlantic,Consumer,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,9/26/2010
1582,11427,11/24/2010,Medium,27,58.64,0.08,Regular Air,4.55,2.21,1,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Pens & Art Supplies,"Quartet Alpha¨ White Chalk, 12/Pack",Wrap Bag,0.38,11/25/2010
1583,11427,11/24/2010,Medium,20,136.06,0.04,Regular Air,-33.22,6.37,5.19,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Small Box,0.38,11/26/2010
1701,12259,2/14/2010,High,45,5007.69,0.07,Delivery Truck,-899.34,114.98,51.42,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Furniture,Bookcases,Sauder Camden County Collection Library,Jumbo Box,0.65,2/16/2010
1702,12259,2/14/2010,High,45,1379.62,0.1,Regular Air,-66.07,31.98,6.72,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Storage & Organization,Fellowes Bankers Boxª Stor/Drawer¨ Steel Plusª,Small Box,0.75,2/15/2010
1801,12900,5/3/2010,High,50,627.12,0.08,Regular Air,100.04,12.64,4.98,Laurel Elliston,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,Nu-Dell Executive Frame,Small Pack,0.48,5/4/2010
1802,12900,5/3/2010,High,18,4096.21,0.08,Delivery Truck,308.22,306.14,26.53,Laurel Elliston,New Brunswick,Atlantic,Corporate,Technology,Office Machines,Okidata ML184 Turbo Dot Matrix Printers,Jumbo Drum,0.56,5/5/2010
1814,12999,4/3/2010,High,31,2712.07,0.09,Regular Air,-435.56,95.43,19.99,Georgia Rosenberg,New Brunswick,Atlantic,Consumer,Office Supplies,Storage & Organization,Fellowes Stor/Drawer¨ Steel Plusª Storage Drawers,Small Box,0.79,4/4/2010
2482,18055,2/4/2010,Critical,3,19.98,0.02,Regular Air,-9.61,4.98,4.75,Maribeth Schnelling,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Small Box,0.36,2/6/2010
3220,23106,10/20/2010,Medium,35,25313.34,0.05,Delivery Truck,8612.11,810.98,16.06,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Technology,Office Machines,Okidata ML591 Wide Format Dot Matrix Printer,Jumbo Drum,0.56,10/22/2010
3909,27875,3/26/2010,Low,5,64.97,0.1,Regular Air,-190.30,3.48,49,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Office Supplies,Appliances,Hoover¨ Commercial Lightweight Upright Vacuum,Large Box,0.59,3/31/2010
3911,27879,2/26/2010,Medium,44,669.01,0.08,Regular Air,299.35,15.74,1.39,Anemone Ratner,New Brunswick,Atlantic,Small Business,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Small Box,0.4,2/27/2010
3912,27879,2/26/2010,Medium,30,301.6,0.01,Express Air,-24.93,9.65,6.22,Anemone Ratner,New Brunswick,Atlantic,Small Business,Furniture,Office Furnishings,"Eldon Expressionsª Desk Accessory, Wood Pencil Holder, Oak",Small Box,0.55,2/28/2010
4083,29120,5/12/2010,Low,43,1677.27,0.08,Regular Air,528.79,40.98,7.47,James Galang,New Brunswick,Atlantic,Consumer,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Small Box,0.37,5/14/2010
4084,29120,5/12/2010,Low,21,1556.08,0.05,Delivery Truck,-41.77,70.98,26.74,James Galang,New Brunswick,Atlantic,Consumer,Furniture,Bookcases,"Hon Metal Bookcases, Black",Jumbo Box,0.6,5/17/2010
4157,29504,9/23/2010,Not Specified,20,1485.06,0.04,Delivery Truck,25.32,70.98,26.85,Richard Bierner,New Brunswick,Atlantic,Small Business,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Jumbo Box,,9/25/2010
4158,29504,9/23/2010,Not Specified,34,1211.18,0.1,Regular Air,208.40,38.76,13.26,Richard Bierner,New Brunswick,Atlantic,Small Business,Office Supplies,Paper,Xerox 1892,Small Box,0.36,9/23/2010
4300,30625,2/8/2010,Critical,37,478.94,0.04,Regular Air,10.56,12.53,7.17,Pauline Johnson,New Brunswick,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,GBC ProClick Spines for 32-Hole Punch,Small Box,0.38,2/8/2010
4301,30625,2/8/2010,Critical,24,2429.09,0.06,Express Air,-20.67,105.29,10.12,Pauline Johnson,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Large Box,0.79,2/10/2010
5046,35940,5/27/2010,Critical,47,136.63,0.03,Regular Air,-162.61,2.88,5.33,James Galang,New Brunswick,Atlantic,Consumer,Office Supplies,Labels,Avery File Folder Labels,Small Box,0.36,5/30/2010
5115,36449,9/5/2010,Not Specified,43,927.82,0.02,Regular Air,255.03,20.24,6.67,Bruce Stewart,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Small Pack,0.49,9/7/2010
5116,36449,9/5/2010,Not Specified,27,123.37,0.09,Regular Air,-6.69,4.71,0.7,Bruce Stewart,New Brunswick,Atlantic,Corporate,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Wrap Bag,0.8,9/8/2010
5739,40775,11/17/2010,Low,23,279.63,0.07,Regular Air,61.69,12.58,5.16,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,11/22/2010
5808,41186,11/22/2010,High,13,142.12,0.01,Express Air,54.91,9.78,1.39,Aleksandra Gannaway,New Brunswick,Atlantic,Corporate,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Small Box,0.39,11/24/2010
5830,41351,9/23/2010,Not Specified,48,8273.2795,0.08,Regular Air,2461.31,205.99,8.99,Katherine Hughes,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,TimeportP7382,Small Box,0.56,9/24/2010
5861,41605,12/25/2010,Medium,4,114.57,0.02,Regular Air,-29.98,24.92,12.98,Nora Price,New Brunswick,Atlantic,Small Business,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,12/26/2010
6172,43745,11/1/2010,Low,5,128.59,0.07,Regular Air,-15.17,25.98,5.37,Laurel Elliston,New Brunswick,Atlantic,Corporate,Office Supplies,Appliances,3M Office Air Cleaner,Medium Box,0.5,11/8/2010
6173,43745,11/1/2010,Low,1,4.97,0.04,Regular Air,-4.91,3.55,1.43,Laurel Elliston,New Brunswick,Atlantic,Corporate,Office Supplies,Rubber Bands,"Acco Clips to Goª Binder Clips, 24 Clips in Two Sizes",Wrap Bag,0.38,11/5/2010
6392,45408,12/26/2010,Low,25,716.99,0.05,Regular Air,174.06,29.89,1.99,Maribeth Dona,New Brunswick,Atlantic,Home Office,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5,1/17/2011
6449,45924,12/21/2010,Low,1,27.44,0.02,Regular Air,-11.76,24.95,2.99,Laurel Elliston,New Brunswick,Atlantic,Corporate,Office Supplies,Binders and Binder Accessories,Large Capacity Hanging Post Binders,Small Box,0.39,12/26/2010
6727,47909,3/9/2010,Medium,38,185.19,0.07,Regular Air,-175.62,4.98,7.44,Dean Percer,New Brunswick,Atlantic,Home Office,Office Supplies,Paper,Xerox 1922,Small Box,0.36,3/9/2010
6728,47909,3/9/2010,Medium,22,220.26,0.07,Regular Air,-35.95,10.23,4.68,Dean Percer,New Brunswick,Atlantic,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme¨ Box Cutter Scissors,Small Pack,0.59,3/10/2010
6729,47909,3/9/2010,Medium,48,843.03,0.08,Regular Air,419.90,20.99,0.99,Dean Percer,New Brunswick,Atlantic,Home Office,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,3/11/2010
6823,48609,2/24/2010,High,26,176.34,0,Regular Air,-103.32,6.48,7.86,Pauline Johnson,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Xerox 213,Small Box,0.37,2/25/2010
6824,48609,2/24/2010,High,5,186.5,0.04,Express Air,4.16,37.44,4.27,Pauline Johnson,New Brunswick,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,"Sanford Prismacolor¨ Professional Thick Lead Art Pencils, 36-Color Set",Wrap Bag,0.46,2/25/2010
7033,50209,9/10/2010,High,34,1863.02,0.03,Express Air,823.26,55.48,6.79,Brendan Sweed,New Brunswick,Atlantic,Consumer,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Small Box,0.37,9/12/2010
7034,50209,9/10/2010,High,2,53.3,0,Regular Air,-46.20,20.89,11.52,Brendan Sweed,New Brunswick,Atlantic,Consumer,Office Supplies,Storage & Organization,"Iris¨ 3-Drawer Stacking Bin, Black",Small Box,0.83,9/11/2010
7108,50725,11/23/2010,Medium,19,2441.1405,0.05,Regular Air,261.96,155.99,8.99,Muhammed Yedwab,New Brunswick,Atlantic,Consumer,Technology,Telephones and Communication,R280,Small Box,0.55,11/25/2010
7213,51488,5/2/2010,High,31,1561.96,0.03,Regular Air,119.92,50.98,13.66,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Office Supplies,Appliances,Eureka The Boss¨ Cordless Rechargeable Stick Vac,Small Box,0.58,5/3/2010
7568,54146,10/18/2010,Low,3,124.75,0.06,Regular Air,-112.64,40.96,1.99,Laurel Elliston,New Brunswick,Atlantic,Corporate,Technology,Computer Peripherals,Fuji 5.2GB DVD-RAM,Small Pack,0.55,10/23/2010
8067,57568,6/17/2010,Not Specified,38,592.54,0.07,Regular Air,282.11,15.67,1.39,Jim Epp,New Brunswick,Atlantic,Small Business,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,0.38,6/19/2010
8147,58273,6/20/2010,High,31,244.9,0.08,Regular Air,-61.14,8.46,3.62,Liz MacKendrick,New Brunswick,Atlantic,Corporate,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,6/20/2010
17,97,1/28/2010,Medium,26,75.57,0.03,Regular Air,28.24,2.89,0.5,Craig Yedwab,Yukon,Yukon,Consumer,Office Supplies,Labels,Avery 498,Small Box,0.38,1/29/2010
1351,9857,5/11/2010,High,50,3615.8405,0.03,Regular Air,1861.35,85.99,3.3,Bruce Degenhardt,Yukon,Yukon,Home Office,Technology,Telephones and Communication,Accessory20,Small Pack,0.37,5/13/2010
2310,16643,4/11/2010,Low,40,312.63,0.01,Regular Air,167.30,7.31,0.49,Quincy Jones,Yukon,Yukon,Home Office,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Small Box,0.38,4/15/2010
2311,16643,4/11/2010,Low,46,441.4,0.06,Regular Air,146.04,10.06,2.06,Quincy Jones,Yukon,Yukon,Home Office,Office Supplies,Paper,Riverleaf Stik-Withit¨ Designer Note Cubes¨,Wrap Bag,0.39,4/15/2010
2638,19104,8/10/2010,High,48,5085.907,0.03,Regular Air,1366.69,125.99,8.08,Quincy Jones,Yukon,Yukon,Small Business,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57,8/12/2010
2747,19840,5/24/2010,Critical,25,8270.57,0.08,Delivery Truck,2851.46,400.97,48.26,Dianna Vittorini,Yukon,Yukon,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Jumbo Box,0.36,5/27/2010
2893,20868,10/9/2010,Low,9,1609.19,0.03,Regular Air,188.91,178.47,19.99,Rob Williams,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,"Hot File¨ 7-Pocket, Floor Stand",Small Box,0.55,10/16/2010
3158,22661,9/26/2010,Not Specified,11,18.26,0.05,Regular Air,-3.89,1.68,0.7,Dianna Vittorini,Yukon,Yukon,Corporate,Office Supplies,Pens & Art Supplies,Newell 308,Wrap Bag,0.6,9/29/2010
3263,23361,7/3/2010,Critical,2,3.23,0.06,Regular Air,-2.73,1.26,0.7,Benjamin Patterson,Yukon,Yukon,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81,7/4/2010
3264,23361,7/3/2010,Critical,36,2861.66,0.04,Regular Air,-921.68,80.98,35,Benjamin Patterson,Yukon,Yukon,Corporate,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,7/4/2010
3265,23361,7/3/2010,Critical,7,373.2775,0.07,Regular Air,-204.93,65.99,5.26,Benjamin Patterson,Yukon,Yukon,Corporate,Technology,Telephones and Communication,8860,Small Box,0.56,7/3/2010
3273,23396,6/18/2010,Low,30,11481.03,0.08,Delivery Truck,2799.65,399.98,12.06,Quincy Jones,Yukon,Yukon,Home Office,Technology,Office Machines,Okidata ML320 Series Turbo Dot Matrix Printers,Jumbo Box,0.56,6/20/2010
3631,25952,9/4/2010,High,50,2864.1005,0.03,Regular Air,697.82,65.99,8.99,Ed Braxton,Yukon,Yukon,Home Office,Technology,Telephones and Communication,i270,Small Box,0.55,9/5/2010
3920,27969,6/8/2010,Low,43,5677.87,0.04,Delivery Truck,-824.09,130.98,54.74,Ed Braxton,Yukon,Yukon,Home Office,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,6/15/2010
3921,27969,6/8/2010,Low,9,732.72,0.03,Regular Air,8.60,83.1,6.13,Ed Braxton,Yukon,Yukon,Home Office,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Small Box,0.45,6/12/2010
3922,27969,6/8/2010,Low,32,687.47,0.1,Delivery Truck,-1533.15,20.98,53.03,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,6/13/2010
4760,33826,12/19/2010,Low,13,185.83,0.03,Regular Air,58.16,14.34,5,Ashley Jarboe,Yukon,Yukon,Small Business,Furniture,Office Furnishings,Nu-Dell Leatherette Frames,Small Pack,0.49,12/23/2010
5025,35840,5/29/2010,High,36,173.08,0.04,Regular Air,81.63,4.91,0.5,Ashley Jarboe,Yukon,Yukon,Home Office,Office Supplies,Labels,Avery 508,Small Box,0.36,5/30/2010
5026,35840,5/29/2010,High,49,3492.6585,0.08,Regular Air,1181.81,85.99,0.99,Ashley Jarboe,Yukon,Yukon,Home Office,Technology,Telephones and Communication,Accessory34,Wrap Bag,0.55,5/31/2010
5520,39139,11/13/2010,Not Specified,6,627.453,0.07,Regular Air,-408.25,125.99,8.08,Ed Braxton,Yukon,Yukon,Home Office,Technology,Telephones and Communication,M3682,Small Box,0.57,11/13/2010
5521,39139,11/13/2010,Not Specified,50,3000.88,0.01,Delivery Truck,-719.17,58.14,36.61,Ed Braxton,Yukon,Yukon,Home Office,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,11/15/2010
5522,39139,11/13/2010,Not Specified,31,6118.38,0.09,Regular Air,2042.58,209.84,21.21,Ed Braxton,Yukon,Yukon,Home Office,Furniture,Office Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Large Box,0.59,11/15/2010
6962,49764,10/3/2010,Low,37,395.37,0.07,Express Air,17.15,10.98,3.37,Benjamin Farhat,Yukon,Yukon,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars¨ Softgrip Scissors,Small Pack,0.57,10/7/2010
7022,50118,3/18/2010,Not Specified,19,337.38,0,Delivery Truck,-409.79,15.23,27.75,Dianna Vittorini,Yukon,Yukon,Corporate,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,Jumbo Box,0.76,3/19/2010
7031,50183,5/24/2010,High,20,116.55,0.09,Express Air,-39.67,5.58,5.3,Dario Medina,Yukon,Yukon,Small Business,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,5/25/2010
7401,52743,7/4/2010,High,46,5699.22,0.09,Regular Air,2812.63,150.98,13.99,Ashley Jarboe,Yukon,Yukon,Small Business,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,0.38,7/4/2010
